name	started_utc	command
rerun/scaling_n5	2026-08-07T23:02:20Z	the build tool run @//mode/opt //pytorch/botorch/_scratch_bo:bo_experiment -- --n-configs 200 --n-iters 30 --n-eval 4 --n-seeds 6 --n-pretrain 5 --hyperbo-iters 25000 --pacoh-iters 10000 --ablr-iters 10000 --ablr-per-task-precision --meta-subsample 64 --meta-task-batch 5 --meta-iters 2000 --methods em_frozen,em_noisefit,hyperbo_frozen,hyperbo_adapt,ablr,pacoh_frozen,vanilla_gp,random
rerun/scaling_n10	2026-08-07T23:02:20Z	the build tool run @//mode/opt //pytorch/botorch/_scratch_bo:bo_experiment -- --n-configs 200 --n-iters 30 --n-eval 4 --n-seeds 6 --n-pretrain 10 --hyperbo-iters 25000 --pacoh-iters 10000 --ablr-iters 10000 --ablr-per-task-precision --meta-subsample 64 --meta-task-batch 5 --meta-iters 2000 --methods em_frozen,em_noisefit,hyperbo_frozen,hyperbo_adapt,ablr,pacoh_frozen,vanilla_gp,random
rerun/scaling_n15	2026-08-07T23:02:20Z	the build tool run @//mode/opt //pytorch/botorch/_scratch_bo:bo_experiment -- --n-configs 200 --n-iters 30 --n-eval 4 --n-seeds 6 --n-pretrain 15 --hyperbo-iters 25000 --pacoh-iters 10000 --ablr-iters 10000 --ablr-per-task-precision --meta-subsample 64 --meta-task-batch 5 --meta-iters 2000 --methods em_frozen,em_noisefit,hyperbo_frozen,hyperbo_adapt,ablr,pacoh_frozen,vanilla_gp,random
rerun/scaling_n25	2026-08-07T23:02:20Z	the build tool run @//mode/opt //pytorch/botorch/_scratch_bo:bo_experiment -- --n-configs 200 --n-iters 30 --n-eval 4 --n-seeds 6 --n-pretrain 25 --hyperbo-iters 25000 --pacoh-iters 10000 --ablr-iters 10000 --ablr-per-task-precision --meta-subsample 64 --meta-task-batch 5 --meta-iters 2000 --methods em_frozen,em_noisefit,hyperbo_frozen,hyperbo_adapt,ablr,pacoh_frozen,vanilla_gp,random
rerun/ninit_0	2026-08-07T23:02:20Z	the build tool run @//mode/opt //pytorch/botorch/_scratch_bo:bo_experiment -- --n-configs 200 --n-iters 30 --n-eval 4 --n-seeds 6 --n-pretrain 25 --n-init 0 --hyperbo-iters 25000 --pacoh-iters 10000 --ablr-iters 10000 --ablr-per-task-precision --meta-subsample 64 --meta-task-batch 5 --meta-iters 2000 --methods em_frozen,em_noisefit,hyperbo_frozen,hyperbo_adapt,ablr,pacoh_frozen,vanilla_gp,random
rerun/ninit_1	2026-08-07T23:02:20Z	the build tool run @//mode/opt //pytorch/botorch/_scratch_bo:bo_experiment -- --n-configs 200 --n-iters 30 --n-eval 4 --n-seeds 6 --n-pretrain 25 --n-init 1 --hyperbo-iters 25000 --pacoh-iters 10000 --ablr-iters 10000 --ablr-per-task-precision --meta-subsample 64 --meta-task-batch 5 --meta-iters 2000 --methods em_frozen,em_noisefit,hyperbo_frozen,hyperbo_adapt,ablr,pacoh_frozen,vanilla_gp,random
rerun/ninit_3	2026-08-07T23:15:01Z	the build tool run @//mode/opt //pytorch/botorch/_scratch_bo:bo_experiment -- --n-configs 200 --n-iters 30 --n-eval 4 --n-seeds 6 --n-pretrain 25 --n-init 3 --hyperbo-iters 25000 --pacoh-iters 10000 --ablr-iters 10000 --ablr-per-task-precision --meta-subsample 64 --meta-task-batch 5 --meta-iters 2000 --methods em_frozen,em_noisefit,hyperbo_frozen,hyperbo_adapt,ablr,pacoh_frozen,vanilla_gp,random
rerun/ninit_5	2026-08-07T23:23:01Z	the build tool run @//mode/opt //pytorch/botorch/_scratch_bo:bo_experiment -- --n-configs 200 --n-iters 30 --n-eval 4 --n-seeds 6 --n-pretrain 25 --n-init 5 --hyperbo-iters 25000 --pacoh-iters 10000 --ablr-iters 10000 --ablr-per-task-precision --meta-subsample 64 --meta-task-batch 5 --meta-iters 2000 --methods em_frozen,em_noisefit,hyperbo_frozen,hyperbo_adapt,ablr,pacoh_frozen,vanilla_gp,random
rerun/ninit_10	2026-08-07T23:23:01Z	the build tool run @//mode/opt //pytorch/botorch/_scratch_bo:bo_experiment -- --n-configs 200 --n-iters 30 --n-eval 4 --n-seeds 6 --n-pretrain 25 --n-init 10 --hyperbo-iters 25000 --pacoh-iters 10000 --ablr-iters 10000 --ablr-per-task-precision --meta-subsample 64 --meta-task-batch 5 --meta-iters 2000 --methods em_frozen,em_noisefit,hyperbo_frozen,hyperbo_adapt,ablr,pacoh_frozen,vanilla_gp,random
rerun/ood_split	2026-08-07T23:23:21Z	the build tool run @//mode/opt //pytorch/botorch/_scratch_bo:bo_experiment -- --n-configs 200 --n-iters 30 --n-eval 6 --n-seeds 10 --n-pretrain 25 --ood-split --hyperbo-iters 25000 --pacoh-iters 10000 --ablr-iters 10000 --ablr-per-task-precision --meta-subsample 64 --meta-task-batch 5 --meta-iters 2000 --methods em_frozen,em_finetuned,em_noisefit,hyperbo_frozen,hyperbo_adapt,pacoh_frozen,ablr,ablr_adapt,vanilla_gp,random
rerun/em_variants	2026-08-07T23:23:21Z	the build tool run @//mode/opt //pytorch/botorch/_scratch_bo:bo_experiment -- --n-configs 200 --n-iters 30 --n-eval 4 --n-seeds 6 --n-pretrain 25 --hyperbo-iters 25000 --pacoh-iters 10000 --ablr-iters 10000 --ablr-per-task-precision --meta-subsample 64 --meta-task-batch 5 --meta-iters 2000 --methods em_frozen,em_finetuned,em_noisefit,em_additive_freshbase,em_additive_3way,hyperbo_frozen,ablr,random
rerun/noise_0	2026-08-07T23:23:21Z	the build tool run @//mode/opt //pytorch/botorch/_scratch_bo:bo_experiment -- --n-configs 200 --n-iters 30 --n-eval 4 --n-seeds 6 --n-pretrain 25 --obs-noise 0 --hyperbo-iters 25000 --pacoh-iters 10000 --ablr-iters 10000 --ablr-per-task-precision --meta-subsample 64 --meta-task-batch 5 --meta-iters 2000 --methods em_frozen,em_noisefit,hyperbo_frozen,hyperbo_adapt,ablr,pacoh_frozen,vanilla_gp,random
rerun/noise_0.1	2026-08-07T23:23:41Z	the build tool run @//mode/opt //pytorch/botorch/_scratch_bo:bo_experiment -- --n-configs 200 --n-iters 30 --n-eval 4 --n-seeds 6 --n-pretrain 25 --obs-noise 0.1 --hyperbo-iters 25000 --pacoh-iters 10000 --ablr-iters 10000 --ablr-per-task-precision --meta-subsample 64 --meta-task-batch 5 --meta-iters 2000 --methods em_frozen,em_noisefit,hyperbo_frozen,hyperbo_adapt,ablr,pacoh_frozen,vanilla_gp,random
rerun/noise_0.25	2026-08-07T23:34:41Z	the build tool run @//mode/opt //pytorch/botorch/_scratch_bo:bo_experiment -- --n-configs 200 --n-iters 30 --n-eval 4 --n-seeds 6 --n-pretrain 25 --obs-noise 0.25 --hyperbo-iters 25000 --pacoh-iters 10000 --ablr-iters 10000 --ablr-per-task-precision --meta-subsample 64 --meta-task-batch 5 --meta-iters 2000 --methods em_frozen,em_noisefit,hyperbo_frozen,hyperbo_adapt,ablr,pacoh_frozen,vanilla_gp,random
rerun/noise_0.5	2026-08-07T23:35:21Z	the build tool run @//mode/opt //pytorch/botorch/_scratch_bo:bo_experiment -- --n-configs 200 --n-iters 30 --n-eval 4 --n-seeds 6 --n-pretrain 25 --obs-noise 0.5 --hyperbo-iters 25000 --pacoh-iters 10000 --ablr-iters 10000 --ablr-per-task-precision --meta-subsample 64 --meta-task-batch 5 --meta-iters 2000 --methods em_frozen,em_noisefit,hyperbo_frozen,hyperbo_adapt,ablr,pacoh_frozen,vanilla_gp,random
rerun/acq_logei	2026-08-07T23:43:21Z	the build tool run @//mode/opt //pytorch/botorch/_scratch_bo:bo_experiment -- --n-configs 200 --n-iters 30 --n-eval 4 --n-seeds 6 --n-pretrain 25 --acquisition logei --hyperbo-iters 25000 --pacoh-iters 10000 --ablr-iters 10000 --ablr-per-task-precision --meta-subsample 64 --meta-task-batch 5 --meta-iters 2000 --methods em_frozen,em_noisefit,hyperbo_frozen,hyperbo_adapt,ablr,pacoh_frozen,vanilla_gp,random
rerun/acq_greedy	2026-08-07T23:43:41Z	the build tool run @//mode/opt //pytorch/botorch/_scratch_bo:bo_experiment -- --n-configs 200 --n-iters 30 --n-eval 4 --n-seeds 6 --n-pretrain 25 --acquisition greedy --hyperbo-iters 25000 --pacoh-iters 10000 --ablr-iters 10000 --ablr-per-task-precision --meta-subsample 64 --meta-task-batch 5 --meta-iters 2000 --methods em_frozen,em_noisefit,hyperbo_frozen,hyperbo_adapt,ablr,pacoh_frozen,vanilla_gp,random
rerun/acq_ucb	2026-08-07T23:43:41Z	the build tool run @//mode/opt //pytorch/botorch/_scratch_bo:bo_experiment -- --n-configs 200 --n-iters 30 --n-eval 4 --n-seeds 6 --n-pretrain 25 --acquisition ucb --hyperbo-iters 25000 --pacoh-iters 10000 --ablr-iters 10000 --ablr-per-task-precision --meta-subsample 64 --meta-task-batch 5 --meta-iters 2000 --methods em_frozen,em_noisefit,hyperbo_frozen,hyperbo_adapt,ablr,pacoh_frozen,vanilla_gp,random
rerun/novel_config	2026-08-07T23:44:21Z	the build tool run @//mode/opt //pytorch/botorch/_scratch_bo:bo_experiment -- --n-configs 200 --n-iters 30 --n-eval 6 --n-seeds 6 --n-pretrain 25 --novel-config-split --hyperbo-iters 25000 --pacoh-iters 10000 --ablr-iters 10000 --ablr-per-task-precision --meta-subsample 64 --meta-task-batch 5 --meta-iters 2000 --methods em_frozen,em_noisefit,hyperbo_frozen,hyperbo_adapt,ablr,pacoh_frozen,vanilla_gp,random
rerun/batch_topq_q2	2026-08-07T23:54:41Z	the build tool run @//mode/opt //pytorch/botorch/_scratch_bo:bo_experiment -- --n-configs 200 --n-iters 20 --n-eval 4 --n-seeds 6 --n-pretrain 25 --batch-q 2 --batch-mode topq --n-fantasies 4 --hyperbo-iters 25000 --pacoh-iters 10000 --ablr-iters 10000 --ablr-per-task-precision --meta-subsample 64 --meta-task-batch 5 --meta-iters 2000 --methods em_frozen,hyperbo_frozen,ablr,vanilla_gp,random
rerun/batch_kb_q2	2026-08-07T23:54:41Z	the build tool run @//mode/opt //pytorch/botorch/_scratch_bo:bo_experiment -- --n-configs 200 --n-iters 20 --n-eval 4 --n-seeds 6 --n-pretrain 25 --batch-q 2 --batch-mode kb --n-fantasies 4 --hyperbo-iters 25000 --pacoh-iters 10000 --ablr-iters 10000 --ablr-per-task-precision --meta-subsample 64 --meta-task-batch 5 --meta-iters 2000 --methods em_frozen,hyperbo_frozen,ablr,vanilla_gp,random
rerun/batch_fantasy_q2	2026-08-07T23:57:01Z	the build tool run @//mode/opt //pytorch/botorch/_scratch_bo:bo_experiment -- --n-configs 200 --n-iters 20 --n-eval 4 --n-seeds 6 --n-pretrain 25 --batch-q 2 --batch-mode fantasy --n-fantasies 4 --hyperbo-iters 25000 --pacoh-iters 10000 --ablr-iters 10000 --ablr-per-task-precision --meta-subsample 64 --meta-task-batch 5 --meta-iters 2000 --methods em_frozen,hyperbo_frozen,ablr,vanilla_gp,random
rerun/batch_topq_q4	2026-08-08T00:03:21Z	the build tool run @//mode/opt //pytorch/botorch/_scratch_bo:bo_experiment -- --n-configs 200 --n-iters 20 --n-eval 4 --n-seeds 6 --n-pretrain 25 --batch-q 4 --batch-mode topq --n-fantasies 4 --hyperbo-iters 25000 --pacoh-iters 10000 --ablr-iters 10000 --ablr-per-task-precision --meta-subsample 64 --meta-task-batch 5 --meta-iters 2000 --methods em_frozen,hyperbo_frozen,ablr,vanilla_gp,random
rerun/batch_kb_q4	2026-08-08T00:03:21Z	the build tool run @//mode/opt //pytorch/botorch/_scratch_bo:bo_experiment -- --n-configs 200 --n-iters 20 --n-eval 4 --n-seeds 6 --n-pretrain 25 --batch-q 4 --batch-mode kb --n-fantasies 4 --hyperbo-iters 25000 --pacoh-iters 10000 --ablr-iters 10000 --ablr-per-task-precision --meta-subsample 64 --meta-task-batch 5 --meta-iters 2000 --methods em_frozen,hyperbo_frozen,ablr,vanilla_gp,random
rerun/batch_fantasy_q4	2026-08-08T00:03:41Z	the build tool run @//mode/opt //pytorch/botorch/_scratch_bo:bo_experiment -- --n-configs 200 --n-iters 20 --n-eval 4 --n-seeds 6 --n-pretrain 25 --batch-q 4 --batch-mode fantasy --n-fantasies 4 --hyperbo-iters 25000 --pacoh-iters 10000 --ablr-iters 10000 --ablr-per-task-precision --meta-subsample 64 --meta-task-batch 5 --meta-iters 2000 --methods em_frozen,hyperbo_frozen,ablr,vanilla_gp,random
rerun/batch_q1	2026-08-08T00:06:21Z	the build tool run @//mode/opt //pytorch/botorch/_scratch_bo:bo_experiment -- --n-configs 200 --n-iters 20 --n-eval 4 --n-seeds 6 --n-pretrain 25 --hyperbo-iters 25000 --pacoh-iters 10000 --ablr-iters 10000 --ablr-per-task-precision --meta-subsample 64 --meta-task-batch 5 --meta-iters 2000 --methods em_frozen,hyperbo_frozen,ablr,vanilla_gp,random
rerun/shrink_a0.0	2026-08-08T00:06:41Z	the build tool run @//mode/opt //pytorch/botorch/_scratch_bo:bo_experiment -- --n-configs 300 --n-iters 40 --n-eval 8 --n-seeds 8 --n-pretrain 25 --split-seed 7 --em-shrinkage 0.0 --hyperbo-iters 25000 --pacoh-iters 10000 --ablr-iters 10000 --ablr-per-task-precision --meta-subsample 64 --meta-task-batch 5 --meta-iters 2000 --methods em_frozen,em_noisefit,hyperbo_frozen,vanilla_gp,random
rerun/ood_shrink_a0.0	2026-08-08T00:09:01Z	the build tool run @//mode/opt //pytorch/botorch/_scratch_bo:bo_experiment -- --n-configs 200 --n-iters 30 --n-eval 6 --n-seeds 10 --n-pretrain 25 --ood-split --em-shrinkage 0.0 --hyperbo-iters 25000 --pacoh-iters 10000 --ablr-iters 10000 --ablr-per-task-precision --meta-subsample 64 --meta-task-batch 5 --meta-iters 2000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,vanilla_gp,random
rerun/shrink_a0.1	2026-08-08T00:16:01Z	the build tool run @//mode/opt //pytorch/botorch/_scratch_bo:bo_experiment -- --n-configs 300 --n-iters 40 --n-eval 8 --n-seeds 8 --n-pretrain 25 --split-seed 7 --em-shrinkage 0.1 --hyperbo-iters 25000 --pacoh-iters 10000 --ablr-iters 10000 --ablr-per-task-precision --meta-subsample 64 --meta-task-batch 5 --meta-iters 2000 --methods em_frozen,em_noisefit,hyperbo_frozen,vanilla_gp,random
rerun/ood_shrink_a0.1	2026-08-08T00:17:01Z	the build tool run @//mode/opt //pytorch/botorch/_scratch_bo:bo_experiment -- --n-configs 200 --n-iters 30 --n-eval 6 --n-seeds 10 --n-pretrain 25 --ood-split --em-shrinkage 0.1 --hyperbo-iters 25000 --pacoh-iters 10000 --ablr-iters 10000 --ablr-per-task-precision --meta-subsample 64 --meta-task-batch 5 --meta-iters 2000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,vanilla_gp,random
rerun/shrink_a0.3	2026-08-08T00:20:41Z	the build tool run @//mode/opt //pytorch/botorch/_scratch_bo:bo_experiment -- --n-configs 300 --n-iters 40 --n-eval 8 --n-seeds 8 --n-pretrain 25 --split-seed 7 --em-shrinkage 0.3 --hyperbo-iters 25000 --pacoh-iters 10000 --ablr-iters 10000 --ablr-per-task-precision --meta-subsample 64 --meta-task-batch 5 --meta-iters 2000 --methods em_frozen,em_noisefit,hyperbo_frozen,vanilla_gp,random
rerun/ood_shrink_a0.3	2026-08-08T00:27:22Z	the build tool run @//mode/opt //pytorch/botorch/_scratch_bo:bo_experiment -- --n-configs 200 --n-iters 30 --n-eval 6 --n-seeds 10 --n-pretrain 25 --ood-split --em-shrinkage 0.3 --hyperbo-iters 25000 --pacoh-iters 10000 --ablr-iters 10000 --ablr-per-task-precision --meta-subsample 64 --meta-task-batch 5 --meta-iters 2000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,vanilla_gp,random
rerun/curve_ctx0.1	2026-08-08T00:31:02Z	the build tool run @//mode/opt //pytorch/botorch/_scratch_bo:curve_experiment -- ctx=0.1
rerun/curve_ctx0.2	2026-08-08T00:31:42Z	the build tool run @//mode/opt //pytorch/botorch/_scratch_bo:curve_experiment -- ctx=0.2
rerun/curve_ctx0.3	2026-08-08T00:40:02Z	the build tool run @//mode/opt //pytorch/botorch/_scratch_bo:curve_experiment -- ctx=0.3
rerun/curve_ctx0.4	2026-08-08T00:43:42Z	the build tool run @//mode/opt //pytorch/botorch/_scratch_bo:curve_experiment -- ctx=0.4
rerun/curve_ctx0.5	2026-08-08T00:46:02Z	the build tool run @//mode/opt //pytorch/botorch/_scratch_bo:curve_experiment -- ctx=0.5
pd1pool_fullcand_s0	2026-08-08T08:48:10Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all   --n-iters 50 --n-seeds 5 --n-init 3 --per-task-standardize --output-warp neglog   --meta-subsample 64 --meta-task-batch 5   --hyperbo-iters 25000 --pacoh-iters 10000 --ablr-iters 10000 --ablr-per-task-precision   --pacoh-particles 10 --threads 3 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,hyperbo_adapt,pacoh_frozen,ablr,vanilla_gp,random --pd1-candidate-pool full --pd1-pretrain-pool matched
pd1pool_fullcand_s1	2026-08-08T08:48:10Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all   --n-iters 50 --n-seeds 5 --n-init 3 --per-task-standardize --output-warp neglog   --meta-subsample 64 --meta-task-batch 5   --hyperbo-iters 25000 --pacoh-iters 10000 --ablr-iters 10000 --ablr-per-task-precision   --pacoh-particles 10 --threads 3 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,hyperbo_adapt,pacoh_frozen,ablr,vanilla_gp,random --pd1-candidate-pool full --pd1-pretrain-pool matched
pd1pool_fullcand_s2	2026-08-08T08:48:10Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all   --n-iters 50 --n-seeds 5 --n-init 3 --per-task-standardize --output-warp neglog   --meta-subsample 64 --meta-task-batch 5   --hyperbo-iters 25000 --pacoh-iters 10000 --ablr-iters 10000 --ablr-per-task-precision   --pacoh-particles 10 --threads 3 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,hyperbo_adapt,pacoh_frozen,ablr,vanilla_gp,random --pd1-candidate-pool full --pd1-pretrain-pool matched
pd1pool_fullcand_s3	2026-08-08T08:48:10Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all   --n-iters 50 --n-seeds 5 --n-init 3 --per-task-standardize --output-warp neglog   --meta-subsample 64 --meta-task-batch 5   --hyperbo-iters 25000 --pacoh-iters 10000 --ablr-iters 10000 --ablr-per-task-precision   --pacoh-particles 10 --threads 3 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,hyperbo_adapt,pacoh_frozen,ablr,vanilla_gp,random --pd1-candidate-pool full --pd1-pretrain-pool matched
pd1pool_fullcand_s4	2026-08-08T08:48:10Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all   --n-iters 50 --n-seeds 5 --n-init 3 --per-task-standardize --output-warp neglog   --meta-subsample 64 --meta-task-batch 5   --hyperbo-iters 25000 --pacoh-iters 10000 --ablr-iters 10000 --ablr-per-task-precision   --pacoh-particles 10 --threads 3 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,hyperbo_adapt,pacoh_frozen,ablr,vanilla_gp,random --pd1-candidate-pool full --pd1-pretrain-pool matched
pd1pool_fullcand_s5	2026-08-08T08:48:10Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all   --n-iters 50 --n-seeds 5 --n-init 3 --per-task-standardize --output-warp neglog   --meta-subsample 64 --meta-task-batch 5   --hyperbo-iters 25000 --pacoh-iters 10000 --ablr-iters 10000 --ablr-per-task-precision   --pacoh-particles 10 --threads 3 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,hyperbo_adapt,pacoh_frozen,ablr,vanilla_gp,random --pd1-candidate-pool full --pd1-pretrain-pool matched
pd1pool_fullcand_s6	2026-08-08T08:48:10Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all   --n-iters 50 --n-seeds 5 --n-init 3 --per-task-standardize --output-warp neglog   --meta-subsample 64 --meta-task-batch 5   --hyperbo-iters 25000 --pacoh-iters 10000 --ablr-iters 10000 --ablr-per-task-precision   --pacoh-particles 10 --threads 3 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,hyperbo_adapt,pacoh_frozen,ablr,vanilla_gp,random --pd1-candidate-pool full --pd1-pretrain-pool matched
pd1pool_fullcand_s7	2026-08-08T08:48:10Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all   --n-iters 50 --n-seeds 5 --n-init 3 --per-task-standardize --output-warp neglog   --meta-subsample 64 --meta-task-batch 5   --hyperbo-iters 25000 --pacoh-iters 10000 --ablr-iters 10000 --ablr-per-task-precision   --pacoh-particles 10 --threads 3 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,hyperbo_adapt,pacoh_frozen,ablr,vanilla_gp,random --pd1-candidate-pool full --pd1-pretrain-pool matched
pd1pool_fullcand_s8	2026-08-08T08:48:10Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all   --n-iters 50 --n-seeds 5 --n-init 3 --per-task-standardize --output-warp neglog   --meta-subsample 64 --meta-task-batch 5   --hyperbo-iters 25000 --pacoh-iters 10000 --ablr-iters 10000 --ablr-per-task-precision   --pacoh-particles 10 --threads 3 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,hyperbo_adapt,pacoh_frozen,ablr,vanilla_gp,random --pd1-candidate-pool full --pd1-pretrain-pool matched
pd1pool_fullcand_s9	2026-08-08T08:48:10Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all   --n-iters 50 --n-seeds 5 --n-init 3 --per-task-standardize --output-warp neglog   --meta-subsample 64 --meta-task-batch 5   --hyperbo-iters 25000 --pacoh-iters 10000 --ablr-iters 10000 --ablr-per-task-precision   --pacoh-particles 10 --threads 3 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,hyperbo_adapt,pacoh_frozen,ablr,vanilla_gp,random --pd1-candidate-pool full --pd1-pretrain-pool matched
pd1pool_fullcand_s10	2026-08-08T08:48:10Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all   --n-iters 50 --n-seeds 5 --n-init 3 --per-task-standardize --output-warp neglog   --meta-subsample 64 --meta-task-batch 5   --hyperbo-iters 25000 --pacoh-iters 10000 --ablr-iters 10000 --ablr-per-task-precision   --pacoh-particles 10 --threads 3 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,hyperbo_adapt,pacoh_frozen,ablr,vanilla_gp,random --pd1-candidate-pool full --pd1-pretrain-pool matched
